item_id,receipt_id,price,timestamp
666,233,5.18,2023-01-01 14:57:00
667,233,11.87,2023-01-01 15:05:00
668,234,2.68,2023-01-01 13:46:00
669,234,14.25,2023-01-01 13:41:00
670,234,24.52,2023-01-01 13:53:00
671,235,11.0,2023-01-02 11:04:00
672,235,23.67,2023-01-02 11:08:00
673,235,16.89,2023-01-02 11:01:00
674,235,21.62,2023-01-02 11:02:00
675,235,16.45,2023-01-02 11:05:00
676,236,13.85,2023-01-03 14:22:00
677,236,19.04,2023-01-03 14:24:00
678,236,0.94,2023-01-03 14:26:00
679,236,22.01,2023-01-03 14:24:00
680,236,4.46,2023-01-03 14:32:00
681,236,6.35,2023-01-03 14:27:00
682,237,20.06,2023-01-01 11:57:00
683,237,16.59,2023-01-01 11:59:00
684,237,10.24,2023-01-01 12:01:00
685,237,19.5,2023-01-01 11:53:00
686,237,5.29,2023-01-01 12:02:00
687,238,14.17,2023-01-02 13:20:00
688,238,8.26,2023-01-02 13:21:00
689,238,9.4,2023-01-02 13:29:00
690,238,7.28,2023-01-02 13:26:00
691,238,12.92,2023-01-02 13:30:00
692,238,5.45,2023-01-02 13:26:00
693,238,22.4,2023-01-02 13:30:00
694,238,20.6,2023-01-02 13:23:00
695,239,18.27,2023-01-03 14:21:00
696,239,4.57,2023-01-03 14:25:00
697,239,24.5,2023-01-03 14:30:00
698,239,4.47,2023-01-03 14:30:00
699,239,17.33,2023-01-03 14:22:00
700,239,13.42,2023-01-03 14:28:00
701,239,20.66,2023-01-03 14:29:00
702,240,24.71,2023-01-03 13:44:00
703,240,20.63,2023-01-03 13:54:00
704,240,8.19,2023-01-03 13:50:00
705,240,12.61,2023-01-03 13:45:00
706,240,22.06,2023-01-03 13:56:00
707,241,11.53,2023-01-02 10:59:00
708,241,15.54,2023-01-02 10:56:00
709,241,15.71,2023-01-02 10:55:00
710,241,18.58,2023-01-02 11:01:00
711,242,21.47,2023-01-03 16:16:00
712,242,24.8,2023-01-03 16:11:00
713,242,7.34,2023-01-03 16:19:00
714,242,8.84,2023-01-03 16:14:00
715,242,13.06,2023-01-03 16:10:00
716,242,9.33,2023-01-03 16:09:00
717,243,6.2,2023-01-02 13:19:00
718,243,19.82,2023-01-02 13:23:00
719,244,11.45,2023-01-03 12:38:00
720,244,6.05,2023-01-03 12:37:00
721,244,13.89,2023-01-03 12:35:00
722,245,7.36,2023-01-02 11:45:00
723,245,7.66,2023-01-02 11:39:00
724,245,20.74,2023-01-02 11:39:00
725,246,16.06,2023-01-03 11:02:00
726,246,3.26,2023-01-03 11:04:00
727,246,3.45,2023-01-03 11:02:00
728,246,2.87,2023-01-03 11:12:00
729,247,7.85,2023-01-01 12:53:00
730,247,15.17,2023-01-01 12:50:00
731,247,22.62,2023-01-01 12:47:00
732,248,21.46,2023-01-03 17:59:00
733,248,16.64,2023-01-03 17:48:00
734,248,5.9,2023-01-03 17:56:00
735,248,3.32,2023-01-03 17:57:00
736,248,13.37,2023-01-03 17:53:00
737,248,16.9,2023-01-03 17:45:00
738,248,2.08,2023-01-03 17:45:00
739,248,1.12,2023-01-03 17:51:00
740,249,19.83,2023-01-03 15:21:00
741,249,6.32,2023-01-03 15:25:00
742,249,3.73,2023-01-03 15:22:00
743,249,9.92,2023-01-03 15:31:00
744,249,24.28,2023-01-03 15:30:00
745,249,23.79,2023-01-03 15:20:00
746,249,12.09,2023-01-03 15:27:00
747,250,15.3,2023-01-01 14:21:00
748,250,3.93,2023-01-01 14:22:00
749,250,12.01,2023-01-01 14:19:00
750,251,21.43,2023-01-01 14:37:00
751,251,5.87,2023-01-01 14:47:00
752,251,21.18,2023-01-01 14:37:00
753,251,8.8,2023-01-01 14:41:00
754,252,2.63,2023-01-01 10:31:00
755,252,20.55,2023-01-01 10:27:00
756,252,8.96,2023-01-01 10:29:00
757,253,4.55,2023-01-03 14:52:00
758,253,10.83,2023-01-03 14:56:00
759,253,22.12,2023-01-03 14:57:00
760,254,18.08,2023-01-03 15:36:00
761,254,1.96,2023-01-03 15:36:00
762,254,21.85,2023-01-03 15:23:00
763,254,3.3,2023-01-03 15:35:00
764,254,20.11,2023-01-03 15:25:00
765,254,9.54,2023-01-03 15:24:00
766,255,0.75,2023-01-03 12:13:00
767,255,3.9,2023-01-03 12:20:00
768,255,15.51,2023-01-03 12:23:00
769,255,4.71,2023-01-03 12:17:00
770,255,3.45,2023-01-03 12:13:00
771,255,13.48,2023-01-03 12:14:00
772,255,13.58,2023-01-03 12:19:00
773,255,20.59,2023-01-03 12:20:00
774,256,5.79,2023-01-01 15:56:00
775,256,18.36,2023-01-01 15:56:00
776,256,2.15,2023-01-01 15:52:00
777,256,17.47,2023-01-01 15:49:00
778,257,14.69,2023-01-03 12:35:00
779,257,11.06,2023-01-03 12:34:00
780,257,22.3,2023-01-03 12:36:00
781,257,9.57,2023-01-03 12:32:00
782,257,17.79,2023-01-03 12:27:00
783,258,4.28,2023-01-01 10:58:00
784,258,13.17,2023-01-01 10:47:00
785,258,16.1,2023-01-01 10:56:00
786,258,9.95,2023-01-01 10:56:00
787,259,17.36,2023-01-02 10:42:00
788,259,24.31,2023-01-02 10:43:00
789,259,1.17,2023-01-02 10:40:00
790,259,13.53,2023-01-02 10:42:00
791,259,9.91,2023-01-02 10:40:00
792,260,22.55,2023-01-01 15:53:00
793,260,9.57,2023-01-01 15:52:00
794,260,8.19,2023-01-01 15:47:00
795,260,11.38,2023-01-01 15:42:00
796,260,20.75,2023-01-01 15:41:00
797,261,4.28,2023-01-02 13:04:00
798,261,13.54,2023-01-02 13:16:00
799,261,19.17,2023-01-02 13:14:00
800,262,9.01,2023-01-03 16:14:00
801,262,14.78,2023-01-03 16:15:00
802,262,11.38,2023-01-03 16:17:00
803,262,20.51,2023-01-03 16:06:00
804,262,10.34,2023-01-03 16:03:00
805,262,18.5,2023-01-03 16:04:00
806,262,15.77,2023-01-03 16:11:00
807,263,18.19,2023-01-03 14:45:00
808,263,11.73,2023-01-03 14:38:00
809,263,3.7,2023-01-03 14:43:00
810,263,13.96,2023-01-03 14:37:00
811,263,19.96,2023-01-03 14:36:00
812,263,11.94,2023-01-03 14:42:00
813,263,23.63,2023-01-03 14:33:00
814,264,14.29,2023-01-02 12:38:00
815,264,9.97,2023-01-02 12:42:00
816,264,23.01,2023-01-02 12:34:00
817,264,14.64,2023-01-02 12:34:00
818,264,22.41,2023-01-02 12:42:00
819,265,21.25,2023-01-01 10:23:00
820,265,2.03,2023-01-01 10:21:00
821,265,6.77,2023-01-01 10:20:00
822,265,13.01,2023-01-01 10:29:00
823,265,5.91,2023-01-01 10:22:00
824,265,0.97,2023-01-01 10:21:00
825,266,18.46,2023-01-02 10:36:00
826,266,23.96,2023-01-02 10:37:00
827,266,24.77,2023-01-02 10:24:00
828,266,17.08,2023-01-02 10:23:00
829,266,2.7,2023-01-02 10:36:00
830,267,23.46,2023-01-01 14:50:00
831,267,16.63,2023-01-01 14:53:00
832,267,22.17,2023-01-01 14:41:00
833,268,8.0,2023-01-02 16:44:00
834,268,3.22,2023-01-02 16:48:00
835,268,14.64,2023-01-02 16:38:00
836,269,7.84,2023-01-03 12:44:00
837,270,7.73,2023-01-02 15:06:00
838,270,21.65,2023-01-02 14:57:00
839,270,20.19,2023-01-02 15:08:00
840,270,4.23,2023-01-02 15:01:00
841,271,5.1,2023-01-01 10:27:00
842,271,12.83,2023-01-01 10:34:00
843,271,11.62,2023-01-01 10:24:00
844,271,15.81,2023-01-01 10:24:00
845,271,16.11,2023-01-01 10:22:00
846,271,6.43,2023-01-01 10:32:00
847,271,6.25,2023-01-01 10:25:00
848,272,20.68,2023-01-02 11:31:00
849,272,1.83,2023-01-02 11:28:00
850,272,10.36,2023-01-02 11:25:00
851,272,0.5,2023-01-02 11:26:00
852,272,19.68,2023-01-02 11:18:00
853,272,7.27,2023-01-02 11:22:00
854,273,3.68,2023-01-03 10:08:00
855,273,21.15,2023-01-03 10:11:00
856,273,14.51,2023-01-03 10:01:00
857,273,22.35,2023-01-03 10:12:00
858,273,10.85,2023-01-03 10:05:00
859,274,17.06,2023-01-03 11:09:00
860,274,4.59,2023-01-03 10:59:00
861,274,21.95,2023-01-03 10:59:00
862,274,24.17,2023-01-03 11:06:00
863,274,3.68,2023-01-03 10:58:00
864,275,9.94,2023-01-01 15:55:00
865,275,12.16,2023-01-01 15:48:00
866,275,16.04,2023-01-01 15:49:00
867,275,9.56,2023-01-01 15:58:00
868,275,21.54,2023-01-01 15:59:00
869,276,1.38,2023-01-01 16:52:00
870,276,3.85,2023-01-01 16:50:00
871,276,3.58,2023-01-01 16:46:00
872,276,8.23,2023-01-01 16:55:00
873,276,1.78,2023-01-01 16:55:00
874,276,17.97,2023-01-01 16:49:00
875,276,14.69,2023-01-01 16:48:00
876,277,13.82,2023-01-02 15:23:00
877,277,20.97,2023-01-02 15:22:00
878,278,13.51,2023-01-03 16:42:00
879,278,7.03,2023-01-03 16:49:00
880,278,11.87,2023-01-03 16:40:00
881,278,1.52,2023-01-03 16:46:00
882,278,17.1,2023-01-03 16:40:00
883,279,2.37,2023-01-03 16:06:00
884,279,20.28,2023-01-03 15:53:00
885,279,4.95,2023-01-03 15:58:00
886,280,5.97,2023-01-01 17:05:00
887,281,13.94,2023-01-03 14:38:00
888,282,22.54,2023-01-02 12:15:00
889,282,6.09,2023-01-02 12:04:00
890,282,15.28,2023-01-02 12:15:00
891,282,18.81,2023-01-02 12:09:00
892,282,16.96,2023-01-02 12:06:00
893,283,15.75,2023-01-03 12:05:00
894,283,8.22,2023-01-03 11:58:00
895,283,4.1,2023-01-03 12:00:00
896,283,13.42,2023-01-03 11:59:00
897,283,10.01,2023-01-03 12:07:00
898,283,16.25,2023-01-03 11:56:00
899,283,8.96,2023-01-03 11:59:00
900,283,8.76,2023-01-03 12:01:00
901,284,6.14,2023-01-01 13:58:00
902,284,3.79,2023-01-01 13:52:00
903,284,7.9,2023-01-01 13:52:00
904,284,6.43,2023-01-01 14:03:00
905,285,21.17,2023-01-01 12:53:00
906,285,19.93,2023-01-01 12:53:00
907,285,10.1,2023-01-01 12:54:00
908,285,24.04,2023-01-01 12:46:00
909,285,23.81,2023-01-01 12:50:00
910,285,17.94,2023-01-01 12:52:00
911,285,13.3,2023-01-01 12:54:00
912,285,6.86,2023-01-01 12:51:00
913,285,23.02,2023-01-01 12:49:00
914,285,2.29,2023-01-01 12:48:00
915,286,9.2,2023-01-03 14:58:00
916,287,19.64,2023-01-01 12:41:00
917,287,14.34,2023-01-01 12:43:00
918,287,21.45,2023-01-01 12:49:00
919,287,0.8,2023-01-01 12:47:00
920,287,19.72,2023-01-01 12:49:00
921,287,23.19,2023-01-01 12:47:00
922,287,20.22,2023-01-01 12:42:00
923,288,10.37,2023-01-01 13:07:00
924,288,16.73,2023-01-01 13:05:00
925,288,22.58,2023-01-01 13:01:00
926,288,10.25,2023-01-01 13:06:00
927,289,23.8,2023-01-02 12:44:00
928,289,7.25,2023-01-02 12:34:00
929,289,19.79,2023-01-02 12:37:00
930,289,9.96,2023-01-02 12:38:00
931,289,9.29,2023-01-02 12:37:00
932,290,21.74,2023-01-01 10:33:00
933,290,6.01,2023-01-01 10:24:00
934,290,14.75,2023-01-01 10:31:00
935,290,14.3,2023-01-01 10:25:00
936,290,13.16,2023-01-01 10:30:00
937,290,21.07,2023-01-01 10:33:00
938,290,9.15,2023-01-01 10:35:00
939,291,1.3,2023-01-03 17:51:00
940,291,2.24,2023-01-03 17:41:00
941,291,7.73,2023-01-03 17:40:00
942,291,12.92,2023-01-03 17:40:00
943,291,2.83,2023-01-03 17:48:00
944,291,20.98,2023-01-03 17:50:00
945,291,18.31,2023-01-03 17:50:00
946,291,19.39,2023-01-03 17:47:00
947,292,3.63,2023-01-01 14:43:00
948,292,13.53,2023-01-01 14:42:00
949,292,10.71,2023-01-01 14:35:00
950,292,9.37,2023-01-01 14:38:00
951,293,5.18,2023-01-03 15:57:00
952,293,6.0,2023-01-03 16:00:00
953,293,16.2,2023-01-03 15:54:00
954,293,21.29,2023-01-03 15:52:00
955,294,10.44,2023-01-03 17:00:00
956,294,19.18,2023-01-03 16:58:00
957,294,14.97,2023-01-03 16:53:00
958,294,9.83,2023-01-03 16:59:00
959,294,13.84,2023-01-03 17:02:00
960,295,23.83,2023-01-02 10:25:00
961,296,9.55,2023-01-03 10:58:00
962,296,11.5,2023-01-03 10:51:00
963,296,17.58,2023-01-03 10:56:00
964,296,11.81,2023-01-03 10:50:00
965,296,3.49,2023-01-03 10:59:00
966,296,18.36,2023-01-03 11:03:00
967,297,8.72,2023-01-01 14:08:00
968,297,4.35,2023-01-01 14:05:00
969,298,19.66,2023-01-02 10:20:00
970,298,0.78,2023-01-02 10:27:00
971,298,15.59,2023-01-02 10:19:00
972,298,11.22,2023-01-02 10:21:00
973,298,14.2,2023-01-02 10:30:00
974,298,20.52,2023-01-02 10:26:00
975,298,13.59,2023-01-02 10:25:00
976,299,10.22,2023-01-02 12:28:00
977,299,22.04,2023-01-02 12:26:00
978,299,4.35,2023-01-02 12:21:00
979,299,15.81,2023-01-02 12:19:00
980,300,7.55,2023-01-01 10:21:00
981,300,5.19,2023-01-01 10:22:00
982,300,15.72,2023-01-01 10:11:00
983,300,11.05,2023-01-01 10:22:00
984,300,10.41,2023-01-01 10:16:00
985,300,6.55,2023-01-01 10:11:00
986,300,7.5,2023-01-01 10:19:00
987,300,17.29,2023-01-01 10:15:00
988,301,16.95,2023-01-01 14:33:00
989,301,3.35,2023-01-01 14:25:00
990,302,0.78,2023-01-02 11:09:00
991,302,13.21,2023-01-02 10:56:00
992,302,3.03,2023-01-02 11:05:00
993,302,3.28,2023-01-02 11:09:00
994,303,5.53,2023-01-03 12:10:00
995,303,18.63,2023-01-03 12:03:00
996,303,7.54,2023-01-03 12:11:00
997,303,17.4,2023-01-03 12:11:00
998,304,11.04,2023-01-02 13:29:00
999,304,15.18,2023-01-02 13:29:00
1000,305,15.45,2023-01-01 10:39:00
1001,305,13.38,2023-01-01 10:41:00
1002,305,15.14,2023-01-01 10:43:00
1003,305,4.77,2023-01-01 10:33:00
1004,305,3.09,2023-01-01 10:40:00
1005,306,9.65,2023-01-02 13:45:00
1006,306,10.5,2023-01-02 13:33:00
1007,306,9.95,2023-01-02 13:39:00
1008,307,0.7,2023-01-02 10:14:00
1009,307,8.51,2023-01-02 10:12:00
1010,307,18.84,2023-01-02 10:23:00
1011,307,20.28,2023-01-02 10:23:00
1012,307,6.84,2023-01-02 10:21:00
1013,307,13.06,2023-01-02 10:19:00
1014,308,16.93,2023-01-01 12:57:00
1015,309,0.89,2023-01-03 11:06:00
1016,309,6.57,2023-01-03 11:03:00
1017,309,9.19,2023-01-03 10:57:00
1018,309,18.45,2023-01-03 11:05:00
1019,309,15.13,2023-01-03 10:57:00
1020,310,13.08,2023-01-02 12:15:00
1021,310,18.58,2023-01-02 12:22:00
1022,310,7.64,2023-01-02 12:22:00
1023,310,9.59,2023-01-02 12:17:00
1024,310,5.55,2023-01-02 12:19:00
1025,311,11.34,2023-01-02 11:50:00
1026,311,4.04,2023-01-02 11:53:00
1027,311,2.07,2023-01-02 11:40:00
1028,311,12.75,2023-01-02 11:49:00
1029,311,15.17,2023-01-02 11:51:00
1030,311,7.88,2023-01-02 11:45:00
1031,311,1.88,2023-01-02 11:44:00
1032,311,1.19,2023-01-02 11:50:00
1033,312,13.15,2023-01-02 14:47:00
1034,312,5.05,2023-01-02 14:51:00
1035,312,18.8,2023-01-02 14:49:00
1036,312,20.45,2023-01-02 14:50:00
1037,313,13.62,2023-01-03 17:45:00
1038,313,18.69,2023-01-03 17:50:00
1039,314,20.81,2023-01-01 15:56:00
1040,314,5.25,2023-01-01 15:55:00
1041,314,19.96,2023-01-01 15:56:00
1042,314,21.03,2023-01-01 15:56:00
1043,314,11.82,2023-01-01 16:03:00
1044,314,11.26,2023-01-01 15:55:00
1045,314,7.75,2023-01-01 16:04:00
1046,314,17.0,2023-01-01 16:02:00
1047,314,18.19,2023-01-01 15:53:00
1048,314,6.13,2023-01-01 15:56:00
1049,315,22.33,2023-01-02 12:44:00
1050,315,3.48,2023-01-02 12:45:00
1051,315,3.08,2023-01-02 12:34:00
1052,315,3.4,2023-01-02 12:40:00
1053,315,15.39,2023-01-02 12:44:00
1054,315,4.59,2023-01-02 12:45:00
1055,315,10.08,2023-01-02 12:33:00
1056,316,21.83,2023-01-02 12:13:00
1057,316,1.04,2023-01-02 12:26:00
1058,316,3.33,2023-01-02 12:12:00
1059,316,12.64,2023-01-02 12:24:00
1060,316,8.76,2023-01-02 12:19:00
1061,316,17.46,2023-01-02 12:18:00
1062,316,3.3,2023-01-02 12:21:00
1063,316,22.44,2023-01-02 12:18:00
1064,316,19.44,2023-01-02 12:18:00
1065,316,10.77,2023-01-02 12:12:00
1066,317,12.38,2023-01-02 17:42:00
1067,317,7.49,2023-01-02 17:46:00
1068,317,11.56,2023-01-02 17:42:00
1069,317,20.6,2023-01-02 17:48:00
1070,317,22.12,2023-01-02 17:42:00
1071,317,0.83,2023-01-02 17:53:00
1072,317,10.0,2023-01-02 17:47:00
1073,317,0.88,2023-01-02 17:41:00
1074,317,2.14,2023-01-02 17:45:00
1075,317,12.24,2023-01-02 17:54:00
1076,317,13.77,2023-01-02 17:43:00
1077,318,9.09,2023-01-03 12:09:00
1078,318,2.18,2023-01-03 12:15:00
1079,318,9.67,2023-01-03 12:13:00
1080,318,18.21,2023-01-03 12:11:00
1081,318,9.07,2023-01-03 12:12:00
1082,318,9.79,2023-01-03 12:03:00
1083,318,16.71,2023-01-03 12:02:00
1084,318,9.64,2023-01-03 12:16:00
1085,319,19.08,2023-01-03 17:59:00
1086,319,16.94,2023-01-03 18:08:00
1087,319,18.69,2023-01-03 18:03:00
1088,319,16.73,2023-01-03 18:11:00
1089,319,22.32,2023-01-03 18:09:00
1090,319,4.39,2023-01-03 18:03:00
1091,319,15.33,2023-01-03 18:01:00
1092,320,15.19,2023-01-03 10:40:00
1093,320,10.91,2023-01-03 10:50:00
1094,320,18.25,2023-01-03 10:49:00
1095,320,5.1,2023-01-03 10:39:00
1096,320,14.82,2023-01-03 10:40:00
1097,320,9.88,2023-01-03 10:48:00
1098,320,11.54,2023-01-03 10:52:00
1099,321,5.86,2023-01-01 11:48:00
1100,321,20.68,2023-01-01 11:54:00
1101,321,16.72,2023-01-01 11:59:00
1102,321,20.63,2023-01-01 11:51:00
1103,321,24.59,2023-01-01 11:52:00
1104,321,2.67,2023-01-01 11:49:00
1105,321,18.82,2023-01-01 11:45:00
1106,322,22.27,2023-01-02 14:34:00
1107,322,14.15,2023-01-02 14:27:00
1108,323,6.6,2023-01-02 11:12:00
1109,323,17.82,2023-01-02 11:12:00
1110,323,2.83,2023-01-02 11:10:00
1111,323,22.63,2023-01-02 11:19:00
1112,323,18.83,2023-01-02 11:19:00
1113,323,21.52,2023-01-02 11:19:00
1114,323,11.91,2023-01-02 11:21:00
1115,324,19.7,2023-01-03 12:30:00
1116,324,0.84,2023-01-03 12:31:00
1117,325,17.8,2023-01-02 17:52:00
1118,325,1.45,2023-01-02 18:03:00
1119,326,21.68,2023-01-03 17:13:00
1120,327,15.12,2023-01-01 13:54:00
1121,327,9.79,2023-01-01 13:48:00
1122,327,8.88,2023-01-01 13:51:00
1123,327,16.01,2023-01-01 13:51:00
1124,327,24.89,2023-01-01 13:58:00
1125,328,12.76,2023-01-03 14:51:00
1126,328,16.28,2023-01-03 14:51:00
1127,328,16.39,2023-01-03 14:52:00
1128,328,14.09,2023-01-03 14:43:00
1129,328,16.08,2023-01-03 14:46:00
1130,328,10.64,2023-01-03 14:50:00
1131,328,17.78,2023-01-03 14:48:00
1132,328,14.7,2023-01-03 14:43:00
1133,328,21.02,2023-01-03 14:56:00
1134,329,21.03,2023-01-03 12:19:00
1135,329,17.3,2023-01-03 12:19:00
1136,330,15.02,2023-01-02 11:17:00
1137,330,15.06,2023-01-02 11:13:00
1138,330,1.28,2023-01-02 11:17:00
1139,330,6.15,2023-01-02 11:10:00
1140,330,15.37,2023-01-02 11:13:00
1141,331,22.49,2023-01-03 13:50:00
1142,331,15.27,2023-01-03 13:44:00
1143,331,11.89,2023-01-03 13:50:00
1144,331,19.51,2023-01-03 13:49:00
1145,331,8.71,2023-01-03 13:42:00
1146,331,11.17,2023-01-03 13:47:00
1147,331,20.52,2023-01-03 13:45:00
1148,331,23.48,2023-01-03 13:38:00
1149,331,14.02,2023-01-03 13:37:00
1150,332,2.97,2023-01-02 15:26:00
1151,332,11.24,2023-01-02 15:26:00
1152,333,9.21,2023-01-02 16:39:00
1153,333,7.91,2023-01-02 16:30:00
1154,333,5.66,2023-01-02 16:32:00
1155,333,22.51,2023-01-02 16:28:00
1156,333,8.89,2023-01-02 16:41:00
1157,333,24.67,2023-01-02 16:34:00
1158,333,2.53,2023-01-02 16:28:00
1159,333,20.82,2023-01-02 16:37:00
1160,334,4.77,2023-01-03 13:53:00
1161,334,2.52,2023-01-03 13:53:00
1162,334,24.61,2023-01-03 13:56:00
1163,334,20.65,2023-01-03 13:56:00
1164,334,7.41,2023-01-03 13:48:00
1165,335,12.04,2023-01-03 14:25:00
1166,335,12.57,2023-01-03 14:28:00
1167,335,17.33,2023-01-03 14:28:00
1168,335,9.35,2023-01-03 14:19:00
1169,335,20.09,2023-01-03 14:23:00
1170,335,17.61,2023-01-03 14:27:00
1171,335,19.18,2023-01-03 14:30:00
1172,335,22.63,2023-01-03 14:29:00
1173,335,23.81,2023-01-03 14:21:00
1174,335,13.0,2023-01-03 14:29:00
1175,335,14.69,2023-01-03 14:26:00
1176,336,4.98,2023-01-03 13:03:00
1177,336,22.63,2023-01-03 13:14:00
1178,336,14.63,2023-01-03 13:08:00
1179,336,14.5,2023-01-03 13:10:00
1180,336,19.75,2023-01-03 13:04:00
1181,336,23.5,2023-01-03 13:12:00
1182,336,8.77,2023-01-03 13:12:00
1183,336,21.21,2023-01-03 13:16:00
1184,337,6.62,2023-01-01 11:24:00
1185,337,18.92,2023-01-01 11:31:00
1186,337,21.83,2023-01-01 11:20:00
1187,338,5.39,2023-01-01 10:21:00
1188,338,12.41,2023-01-01 10:15:00
1189,339,15.57,2023-01-01 14:20:00
1190,339,11.03,2023-01-01 14:15:00
1191,339,17.75,2023-01-01 14:27:00
1192,339,19.35,2023-01-01 14:27:00
1193,339,17.85,2023-01-01 14:16:00
1194,339,4.68,2023-01-01 14:19:00
1195,340,12.99,2023-01-03 11:05:00
1196,340,3.52,2023-01-03 10:54:00
1197,340,7.32,2023-01-03 10:59:00
1198,341,8.73,2023-01-02 17:19:00
1199,341,18.25,2023-01-02 17:21:00
1200,341,22.92,2023-01-02 17:15:00
1201,342,16.46,2023-01-03 16:42:00
1202,342,6.3,2023-01-03 16:54:00
1203,342,21.48,2023-01-03 16:49:00
1204,342,23.26,2023-01-03 16:47:00
1205,343,8.95,2023-01-01 12:50:00
1206,343,8.64,2023-01-01 12:51:00
1207,343,16.86,2023-01-01 12:52:00
1208,343,16.11,2023-01-01 13:00:00
1209,344,17.11,2023-01-02 14:51:00
1210,344,17.8,2023-01-02 14:57:00
1211,344,11.17,2023-01-02 14:53:00
1212,344,8.14,2023-01-02 14:53:00
1213,344,3.99,2023-01-02 14:58:00
1214,344,11.35,2023-01-02 14:51:00
1215,344,2.68,2023-01-02 14:58:00
1216,344,13.75,2023-01-02 15:02:00
1217,345,17.9,2023-01-01 16:29:00
1218,345,4.19,2023-01-01 16:28:00
1219,345,11.5,2023-01-01 16:29:00
1220,346,21.69,2023-01-03 12:22:00
1221,346,10.57,2023-01-03 12:12:00
1222,346,21.48,2023-01-03 12:12:00
1223,346,22.44,2023-01-03 12:17:00
1224,346,7.73,2023-01-03 12:17:00
1225,346,3.12,2023-01-03 12:16:00
1226,346,5.17,2023-01-03 12:24:00
1227,346,23.54,2023-01-03 12:15:00
1228,346,11.03,2023-01-03 12:11:00
1229,346,20.65,2023-01-03 12:15:00
1230,347,10.06,2023-01-01 18:01:00
1231,347,22.61,2023-01-01 18:07:00
1232,347,18.46,2023-01-01 17:59:00
1233,347,14.74,2023-01-01 18:00:00
1234,347,20.61,2023-01-01 18:01:00
1235,347,13.32,2023-01-01 17:58:00
1236,348,2.35,2023-01-01 11:48:00
1237,348,3.41,2023-01-01 11:56:00
1238,348,14.83,2023-01-01 11:48:00
1239,348,2.15,2023-01-01 11:45:00
1240,349,18.83,2023-01-02 15:10:00
1241,349,6.53,2023-01-02 15:09:00
1242,349,24.6,2023-01-02 15:06:00
1243,349,1.28,2023-01-02 15:07:00
1244,350,6.05,2023-01-01 16:35:00
1245,350,14.57,2023-01-01 16:29:00
1246,350,14.65,2023-01-01 16:26:00
1247,351,5.62,2023-01-01 10:53:00
1248,351,20.95,2023-01-01 11:06:00
1249,351,22.87,2023-01-01 10:55:00
1250,351,5.92,2023-01-01 11:07:00
1251,351,3.92,2023-01-01 11:07:00
1252,352,10.81,2023-01-02 11:49:00
1253,352,1.3,2023-01-02 11:52:00
1254,352,8.14,2023-01-02 11:53:00
1255,352,4.45,2023-01-02 11:49:00
1256,352,24.29,2023-01-02 11:48:00
1257,353,9.19,2023-01-03 10:37:00
1258,353,17.19,2023-01-03 10:43:00
1259,353,20.92,2023-01-03 10:41:00
1260,353,8.33,2023-01-03 10:46:00
1261,353,9.65,2023-01-03 10:44:00
1262,353,24.08,2023-01-03 10:36:00
1263,354,14.13,2023-01-03 15:14:00
1264,354,22.73,2023-01-03 15:06:00
1265,354,10.77,2023-01-03 15:14:00
1266,354,13.2,2023-01-03 15:04:00
1267,355,2.74,2023-01-01 17:39:00
1268,355,13.52,2023-01-01 17:38:00
1269,355,19.63,2023-01-01 17:40:00
1270,355,18.42,2023-01-01 17:44:00
1271,355,22.39,2023-01-01 17:40:00
1272,355,20.91,2023-01-01 17:39:00
1273,355,23.61,2023-01-01 17:46:00
1274,355,11.07,2023-01-01 17:37:00
1275,355,19.32,2023-01-01 17:39:00
1276,356,20.8,2023-01-03 16:12:00
1277,356,24.47,2023-01-03 16:05:00
1278,356,8.45,2023-01-03 16:02:00
1279,356,18.35,2023-01-03 16:06:00
1280,356,21.5,2023-01-03 16:09:00
1281,356,20.23,2023-01-03 16:07:00
1282,357,3.45,2023-01-02 10:25:00
1283,357,5.35,2023-01-02 10:26:00
1284,357,15.76,2023-01-02 10:31:00
1285,357,10.79,2023-01-02 10:20:00
1286,357,13.89,2023-01-02 10:30:00
1287,357,19.52,2023-01-02 10:18:00
1288,358,20.22,2023-01-02 16:02:00
1289,358,16.71,2023-01-02 15:57:00
1290,358,8.72,2023-01-02 16:03:00
1291,358,6.23,2023-01-02 16:04:00
1292,359,1.74,2023-01-01 11:27:00
1293,359,10.79,2023-01-01 11:19:00
1294,359,10.13,2023-01-01 11:21:00
1295,359,18.41,2023-01-01 11:22:00
1296,359,19.65,2023-01-01 11:27:00
1297,360,2.02,2023-01-03 15:11:00
1298,360,17.88,2023-01-03 15:15:00
1299,360,18.91,2023-01-03 15:15:00
1300,361,5.93,2023-01-02 12:16:00
1301,361,6.04,2023-01-02 12:20:00
1302,361,2.65,2023-01-02 12:25:00
1303,362,1.76,2023-01-02 11:17:00
1304,362,19.1,2023-01-02 11:18:00
1305,362,8.69,2023-01-02 11:09:00
1306,362,17.5,2023-01-02 11:09:00
1307,363,10.49,2023-01-02 16:36:00
1308,363,1.89,2023-01-02 16:38:00
1309,363,14.83,2023-01-02 16:37:00
1310,363,17.58,2023-01-02 16:47:00
1311,363,6.54,2023-01-02 16:40:00
1312,364,19.87,2023-01-02 13:49:00
1313,364,16.99,2023-01-02 13:49:00
1314,364,3.09,2023-01-02 13:50:00
1315,364,4.33,2023-01-02 13:59:00
